,Gender,Edu_level,Years_experience,Salary,J_Back end Developer,J_Data Analyst,J_Data Scientist,J_Financial Manager,J_Front end Developer,J_Full Stack Engineer,J_Human Resources Manager,J_Junior Sales Associate,J_Marketing Analyst,J_Marketing Coordinator,J_Marketing Manager,J_Operations Manager,J_Product Manager,J_Senior Project Engineer,J_Senior Software Engineer,J_Software Developer,J_Software Engineer,J_Software Engineer Manager,Gender_e
4359,Male,Bachelor,8.0,101000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4361,Male,PhD,18.0,182000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,Female,Bachelor,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4363,Male,High School,1.0,26000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4364,Female,Master,12.0,125000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4365,Male,Bachelor,4.0,71000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4366,Male,PhD,24.0,240000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,Female,Master,15.0,152000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4369,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4370,Female,High School,1.0,26000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4371,Male,PhD,19.0,190000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,Male,Bachelor,6.0,85000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4373,Female,Master,13.0,131000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4374,Male,Bachelor,8.0,101000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4376,Male,PhD,18.0,182000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,Female,Bachelor,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4378,Male,High School,1.0,26000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4379,Female,Master,12.0,125000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4380,Male,Bachelor,4.0,71000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4381,Male,PhD,24.0,240000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,Female,Master,15.0,152000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4384,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4385,Female,High School,1.0,26000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4386,Male,PhD,19.0,190000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,Male,Bachelor,6.0,85000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4388,Female,Master,13.0,131000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4389,Male,Bachelor,3.0,62000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4390,Female,Master,16.0,137000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4391,Male,PhD,9.0,112000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,Male,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4394,Female,Bachelor,7.0,91000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4395,Male,PhD,17.0,179000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,Female,Bachelor,5.0,74000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4397,Male,Master,23.0,228000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4399,Female,PhD,19.0,193000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4400,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4401,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4402,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4403,Female,Bachelor,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4404,Male,PhD,15.0,157000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,Female,Master,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4406,Male,Bachelor,1.0,52000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4407,Female,Bachelor,4.0,58000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4408,Male,PhD,22.0,219000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,Female,Master,6.0,77000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4410,Male,Bachelor,8.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4411,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4412,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4414,Female,PhD,18.0,183000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4415,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4416,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4417,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4418,Female,Bachelor,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4419,Male,PhD,15.0,157000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,Female,Master,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4421,Male,Bachelor,1.0,52000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4422,Female,Bachelor,4.0,58000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4423,Male,PhD,22.0,219000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,Female,Master,6.0,77000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4425,Male,Bachelor,8.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4426,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4427,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4429,Female,PhD,18.0,183000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4430,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4431,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4432,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4433,Female,Bachelor,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4434,Male,PhD,15.0,157000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,Female,Master,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4436,Male,Bachelor,1.0,52000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4437,Female,Bachelor,4.0,58000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4438,Male,PhD,22.0,219000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,Female,Master,6.0,77000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4440,Male,Bachelor,8.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4441,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4442,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4444,Female,PhD,18.0,183000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4445,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4446,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4447,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4448,Female,Bachelor,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4449,Male,PhD,15.0,157000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,Female,Master,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4451,Male,Bachelor,1.0,52000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4452,Female,Bachelor,4.0,58000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4453,Male,PhD,22.0,219000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,Female,Master,6.0,77000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4455,Male,Bachelor,8.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4456,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4457,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4459,Female,PhD,18.0,183000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4460,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4461,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4462,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4463,Female,Bachelor,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4464,Male,PhD,15.0,157000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,Female,Master,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4466,Male,Bachelor,1.0,52000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4467,Female,Bachelor,4.0,58000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4468,Male,PhD,22.0,219000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,Female,Master,6.0,77000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4470,Male,Bachelor,8.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4471,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4472,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4474,Female,PhD,18.0,183000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4475,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4476,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4477,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4478,Female,Bachelor,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4479,Male,PhD,15.0,157000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,Female,Master,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4481,Male,Bachelor,1.0,52000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4482,Female,Bachelor,4.0,58000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4483,Male,PhD,22.0,219000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,Female,Master,6.0,77000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4485,Male,Bachelor,8.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4486,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4487,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4489,Female,PhD,18.0,183000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4490,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4491,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4492,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4493,Female,Bachelor,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4494,Male,PhD,15.0,157000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,Female,Master,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4496,Male,Bachelor,1.0,52000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4497,Female,Bachelor,4.0,58000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4498,Male,PhD,22.0,219000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,Female,Master,6.0,77000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4500,Male,Bachelor,8.0,104000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4501,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4502,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4504,Female,PhD,18.0,183000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4505,Male,Bachelor,11.0,119000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4506,Female,High School,1.0,25000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4507,Male,Master,20.0,204000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4508,Female,Bachelor,3.0,61000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4509,Male,PhD,15.0,157000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,Female,Master,8.0,92000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4511,Male,Bachelor,1.0,52000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4512,Female,Bachelor,4.0,58000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4513,Male,PhD,22.0,219000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,Female,Master,6.0,77000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4636,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4639,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4640,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4646,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4649,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4650,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4656,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4659,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4660,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4666,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4669,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4670,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4676,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4679,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4680,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4686,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4689,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4690,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4696,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4699,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4700,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4706,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4709,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4710,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4716,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4719,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4720,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4726,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4729,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4730,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4736,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4739,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4740,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4746,Female,Bachelor,3.0,55000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4749,Male,High School,1.0,30000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4750,Female,Master,7.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4757,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4760,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4761,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4767,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4770,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4771,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4777,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4780,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4781,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4787,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4790,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4791,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4797,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4800,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4801,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4807,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4810,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4811,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4817,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4820,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4821,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4827,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4830,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4831,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4837,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4840,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4841,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4847,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4850,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4851,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4857,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4860,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4861,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4867,Female,Bachelor,4.0,57000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4870,Male,High School,2.0,31000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4871,Female,Master,8.0,105000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4877,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4886,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4887,Male,Master,7.0,120000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4899,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4900,Male,Master,7.0,120000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4912,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4913,Male,Master,7.0,120000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4925,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4926,Male,Master,7.0,120000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4938,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4939,Male,Master,7.0,120000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4951,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4952,Male,Master,7.0,120000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4964,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4965,Male,Master,7.0,120000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4977,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4978,Male,Master,7.0,120000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,Female,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4990,Female,Bachelor,3.0,65000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
